Value, Category, Count,  Acreage,county_fips,year
131, Barren,563,125.2,13213,2016
141, Deciduous Forest,494979,110080.7,13213,2016
142, Evergreen Forest,173291,38539.0,13213,2016
143, Mixed Forest,38372,8533.7,13213,2016
152, Shrubland,45171,10045.8,13213,2016
176, Grass/Pasture,85784,19077.9,13213,2016
190, Woody Wetlands,1406,312.7,13213,2016
195, Herbaceous Wetlands,201,44.7,13213,2016
219, Greens,1,0.2,13213,2016
225, Dbl Crop WinWht/Corn,224,49.8,13213,2016
1, Corn,62,13.8,13215,2016
2, Cotton,14,3.1,13215,2016
4, Sorghum,37,8.2,13215,2016
5, Soybeans,122,27.1,13215,2016
10, Peanuts,3,0.7,13215,2016
24, Winter Wheat,93,20.7,13215,2016
26, Dbl Crop WinWht/Soybeans,6,1.3,13215,2016
27, Rye,14,3.1,13215,2016
28, Oats,9,2.0,13215,2016
29, Millet,7,1.6,13215,2016
37, Other Hay/Non Alfalfa,2098,466.6,13215,2016
59, Sod/Grass Seed,204,45.4,13215,2016
61, Fallow/Idle Cropland,1588,353.2,13215,2016
67, Peaches,3,0.7,13215,2016
74, Pecans,22,4.9,13215,2016
111, Open Water,15519,3451.3,13215,2016
121, Developed/Open Space,75182,16720.1,13215,2016
122, Developed/Low Intensity,95835,21313.2,13215,2016
123, Developed/Medium Intensity,32423,7210.7,13215,2016
124, Developed/High Intensity,16168,3595.7,13215,2016
131, Barren,5588,1242.7,13215,2016
141, Deciduous Forest,183296,40764.0,13215,2016
142, Evergreen Forest,111039,24694.5,13215,2016
143, Mixed Forest,16738,3722.4,13215,2016
152, Shrubland,38772,8622.7,13215,2016
176, Grass/Pasture,22358,4972.3,13215,2016
190, Woody Wetlands,18373,4086.1,13215,2016
195, Herbaceous Wetlands,646,143.7,13215,2016
240, Dbl Crop Soybeans/Oats,2,0.4,13215,2016
1, Corn,1213,269.8,13217,2016
2, Cotton,445,99.0,13217,2016
4, Sorghum,116,25.8,13217,2016
5, Soybeans,1539,342.3,13217,2016
6, Sunflowers,2,0.4,13217,2016
10, Peanuts,2,0.4,13217,2016
24, Winter Wheat,2168,482.2,13217,2016
26, Dbl Crop WinWht/Soybeans,123,27.4,13217,2016
27, Rye,14,3.1,13217,2016
28, Oats,1987,441.9,13217,2016
29, Millet,71,15.8,13217,2016
31, Canola,21,4.7,13217,2016
37, Other Hay/Non Alfalfa,21679,4821.3,13217,2016
58, Clover/Wildflowers,1,0.2,13217,2016
59, Sod/Grass Seed,6,1.3,13217,2016
61, Fallow/Idle Cropland,375,83.4,13217,2016
67, Peaches,1,0.2,13217,2016
74, Pecans,18,4.0,13217,2016
111, Open Water,15437,3433.1,13217,2016
121, Developed/Open Space,83171,18496.8,13217,2016
122, Developed/Low Intensity,35225,7833.9,13217,2016
123, Developed/Medium Intensity,8600,1912.6,13217,2016
124, Developed/High Intensity,2968,660.1,13217,2016
131, Barren,4650,1034.1,13217,2016
141, Deciduous Forest,264269,58772.0,13217,2016
142, Evergreen Forest,147767,32862.6,13217,2016
143, Mixed Forest,881,195.9,13217,2016
152, Shrubland,15502,3447.6,13217,2016
176, Grass/Pasture,177560,39488.4,13217,2016
190, Woody Wetlands,17395,3868.6,13217,2016
195, Herbaceous Wetlands,26,5.8,13217,2016
225, Dbl Crop WinWht/Corn,83,18.5,13217,2016
236, Dbl Crop WinWht/Sorghum,22,4.9,13217,2016
238, Dbl Crop WinWht/Cotton,1,0.2,13217,2016
240, Dbl Crop Soybeans/Oats,49,10.9,13217,2016
1, Corn,994,221.1,13219,2016
2, Cotton,1289,286.7,13219,2016
4, Sorghum,131,29.1,13219,2016
5, Soybeans,1396,310.5,13219,2016
6, Sunflowers,1,0.2,13219,2016
10, Peanuts,1,0.2,13219,2016
24, Winter Wheat,738,164.1,13219,2016
26, Dbl Crop WinWht/Soybeans,388,86.3,13219,2016
27, Rye,180,40.0,13219,2016
28, Oats,33,7.3,13219,2016
29, Millet,57,12.7,13219,2016
31, Canola,4,0.9,13219,2016
36, Alfalfa,4,0.9,13219,2016
37, Other Hay/Non Alfalfa,32629,7256.5,13219,2016
59, Sod/Grass Seed,164,36.5,13219,2016
61, Fallow/Idle Cropland,239,53.2,13219,2016
67, Peaches,7,1.6,13219,2016
68, Apples,21,4.7,13219,2016
74, Pecans,17,3.8,13219,2016
111, Open Water,5144,1144.0,13219,2016
121, Developed/Open Space,46681,10381.6,13219,2016
122, Developed/Low Intensity,19258,4282.9,13219,2016
123, Developed/Medium Intensity,4540,1009.7,13219,2016
124, Developed/High Intensity,833,185.3,13219,2016
131, Barren,2923,650.1,13219,2016
141, Deciduous Forest,203652,45291.1,13219,2016
142, Evergreen Forest,73152,16268.6,13219,2016
143, Mixed Forest,917,203.9,13219,2016
152, Shrubland,8921,1984.0,13219,2016
176, Grass/Pasture,124283,27639.9,13219,2016
190, Woody Wetlands,7117,1582.8,13219,2016
195, Herbaceous Wetlands,136,30.2,13219,2016
225, Dbl Crop WinWht/Corn,53,11.8,13219,2016
236, Dbl Crop WinWht/Sorghum,295,65.6,13219,2016
238, Dbl Crop WinWht/Cotton,5,1.1,13219,2016
240, Dbl Crop Soybeans/Oats,4,0.9,13219,2016
241, Dbl Crop Corn/Soybeans,3,0.7,13219,2016
1, Corn,1022,227.3,13221,2016
2, Cotton,169,37.6,13221,2016
4, Sorghum,115,25.6,13221,2016
5, Soybeans,1092,242.9,13221,2016
10, Peanuts,2,0.4,13221,2016
12, Sweet Corn,1,0.2,13221,2016
24, Winter Wheat,9401,2090.7,13221,2016
26, Dbl Crop WinWht/Soybeans,2772,616.5,13221,2016
27, Rye,426,94.7,13221,2016
28, Oats,66,14.7,13221,2016
29, Millet,809,179.9,13221,2016
31, Canola,41,9.1,13221,2016
36, Alfalfa,1,0.2,13221,2016
37, Other Hay/Non Alfalfa,40189,8937.8,13221,2016
59, Sod/Grass Seed,12,2.7,13221,2016
61, Fallow/Idle Cropland,375,83.4,13221,2016
68, Apples,1,0.2,13221,2016
74, Pecans,43,9.6,13221,2016
111, Open Water,7973,1773.2,13221,2016
121, Developed/Open Space,63286,14074.5,13221,2016
122, Developed/Low Intensity,9565,2127.2,13221,2016
123, Developed/Medium Intensity,3004,668.1,13221,2016
124, Developed/High Intensity,501,111.4,13221,2016
131, Barren,3585,797.3,13221,2016
141, Deciduous Forest,430366,95711.1,13221,2016
142, Evergreen Forest,430927,95835.9,13221,2016
143, Mixed Forest,1861,413.9,13221,2016
152, Shrubland,43276,9624.4,13221,2016
176, Grass/Pasture,196769,43760.4,13221,2016
190, Woody Wetlands,22645,5036.1,13221,2016
195, Herbaceous Wetlands,330,73.4,13221,2016
225, Dbl Crop WinWht/Corn,1510,335.8,13221,2016
236, Dbl Crop WinWht/Sorghum,247,54.9,13221,2016
238, Dbl Crop WinWht/Cotton,1,0.2,13221,2016
240, Dbl Crop Soybeans/Oats,134,29.8,13221,2016
1, Corn,124,27.6,13223,2016
2, Cotton,30,6.7,13223,2016
4, Sorghum,1,0.2,13223,2016
5, Soybeans,49,10.9,13223,2016
6, Sunflowers,36,8.0,13223,2016
24, Winter Wheat,3,0.7,13223,2016
26, Dbl Crop WinWht/Soybeans,3,0.7,13223,2016
28, Oats,2,0.4,13223,2016
36, Alfalfa,4,0.9,13223,2016
37, Other Hay/Non Alfalfa,6392,1421.5,13223,2016
58, Clover/Wildflowers,1,0.2,13223,2016
59, Sod/Grass Seed,19,4.2,13223,2016
61, Fallow/Idle Cropland,32,7.1,13223,2016
111, Open Water,7261,1614.8,13223,2016
121, Developed/Open Space,94653,21050.3,13223,2016
122, Developed/Low Intensity,59057,13134.0,13223,2016
123, Developed/Medium Intensity,12316,2739.0,13223,2016
124, Developed/High Intensity,3553,790.2,13223,2016
131, Barren,2372,527.5,13223,2016
141, Deciduous Forest,415536,92413.0,13223,2016
142, Evergreen Forest,198585,44164.2,13223,2016
143, Mixed Forest,261,58.0,13223,2016
152, Shrubland,36272,8066.7,13223,2016
176, Grass/Pasture,68883,15319.2,13223,2016
190, Woody Wetlands,1443,320.9,13223,2016
195, Herbaceous Wetlands,23,5.1,13223,2016
1, Corn,10000,2223.9,13225,2016
2, Cotton,11373,2529.3,13225,2016
4, Sorghum,20,4.4,13225,2016
5, Soybeans,11752,2613.6,13225,2016
6, Sunflowers,680,151.2,13225,2016
10, Peanuts,1921,427.2,13225,2016
24, Winter Wheat,892,198.4,13225,2016
26, Dbl Crop WinWht/Soybeans,5343,1188.3,13225,2016
27, Rye,29,6.4,13225,2016
28, Oats,50,11.1,13225,2016
29, Millet,419,93.2,13225,2016
37, Other Hay/Non Alfalfa,9125,2029.4,13225,2016
47, Misc Vegs & Fruits,219,48.7,13225,2016
59, Sod/Grass Seed,4363,970.3,13225,2016
61, Fallow/Idle Cropland,26985,6001.3,13225,2016
67, Peaches,6067,1349.3,13225,2016
69, Grapes,1,0.2,13225,2016
74, Pecans,59498,13232.0,13225,2016
111, Open Water,1739,386.7,13225,2016
121, Developed/Open Space,31473,6999.4,13225,2016
122, Developed/Low Intensity,12385,2754.4,13225,2016
123, Developed/Medium Intensity,4162,925.6,13225,2016
124, Developed/High Intensity,1433,318.7,13225,2016
131, Barren,1609,357.8,13225,2016
141, Deciduous Forest,104119,23155.5,13225,2016
142, Evergreen Forest,60507,13456.4,13225,2016
143, Mixed Forest,5591,1243.4,13225,2016
152, Shrubland,7051,1568.1,13225,2016
176, Grass/Pasture,36459,8108.3,13225,2016
190, Woody Wetlands,19559,4349.8,13225,2016
195, Herbaceous Wetlands,456,101.4,13225,2016
211, Olives,6,1.3,13225,2016
238, Dbl Crop WinWht/Cotton,428,95.2,13225,2016
240, Dbl Crop Soybeans/Oats,5,1.1,13225,2016
242, Blueberries,2,0.4,13225,2016
1, Corn,325,72.3,13227,2016
2, Cotton,1,0.2,13227,2016
4, Sorghum,19,4.2,13227,2016
5, Soybeans,348,77.4,13227,2016
12, Sweet Corn,4,0.9,13227,2016
36, Alfalfa,1,0.2,13227,2016
37, Other Hay/Non Alfalfa,8048,1789.8,13227,2016
59, Sod/Grass Seed,5,1.1,13227,2016
61, Fallow/Idle Cropland,99,22.0,13227,2016
68, Apples,45,10.0,13227,2016
111, Open Water,2930,651.6,13227,2016
121, Developed/Open Space,63766,14181.2,13227,2016
122, Developed/Low Intensity,10238,2276.9,13227,2016
123, Developed/Medium Intensity,3675,817.3,13227,2016
124, Developed/High Intensity,1153,256.4,13227,2016
131, Barren,584,129.9,13227,2016
141, Deciduous Forest,465648,103557.6,13227,2016
142, Evergreen Forest,69778,15518.3,13227,2016
143, Mixed Forest,6915,1537.9,13227,2016
152, Shrubland,8126,1807.2,13227,2016
176, Grass/Pasture,27979,6222.4,13227,2016
190, Woody Wetlands,135,30.0,13227,2016
195, Herbaceous Wetlands,11,2.4,13227,2016
219, Greens,3,0.7,13227,2016
1, Corn,28277,6288.7,13229,2016
2, Cotton,75642,16822.4,13229,2016
4, Sorghum,19,4.2,13229,2016
5, Soybeans,6361,1414.7,13229,2016
10, Peanuts,28973,6443.4,13229,2016
11, Tobacco,2103,467.7,13229,2016
12, Sweet Corn,1,0.2,13229,2016
24, Winter Wheat,1474,327.8,13229,2016
26, Dbl Crop WinWht/Soybeans,6,1.3,13229,2016
27, Rye,1184,263.3,13229,2016
28, Oats,12,2.7,13229,2016
29, Millet,234,52.0,13229,2016
37, Other Hay/Non Alfalfa,36448,8105.8,13229,2016
46, Sweet Potatoes,1,0.2,13229,2016
47, Misc Vegs & Fruits,2,0.4,13229,2016
48, Watermelons,135,30.0,13229,2016
49, Onions,143,31.8,13229,2016
53, Peas,1,0.2,13229,2016
59, Sod/Grass Seed,7,1.6,13229,2016
61, Fallow/Idle Cropland,20601,4581.6,13229,2016
69, Grapes,1,0.2,13229,2016
74, Pecans,6068,1349.5,13229,2016
111, Open Water,2373,527.7,13229,2016
121, Developed/Open Space,36537,8125.6,13229,2016
122, Developed/Low Intensity,15722,3496.5,13229,2016
123, Developed/Medium Intensity,2414,536.9,13229,2016
124, Developed/High Intensity,488,108.5,13229,2016
131, Barren,148,32.9,13229,2016
141, Deciduous Forest,379,84.3,13229,2016
142, Evergreen Forest,213452,47470.6,13229,2016
143, Mixed Forest,104,23.1,13229,2016
152, Shrubland,128125,28494.3,13229,2016
176, Grass/Pasture,18228,4053.8,13229,2016
190, Woody Wetlands,340100,75636.4,13229,2016
195, Herbaceous Wetlands,9948,2212.4,13229,2016
226, Dbl Crop Oats/Corn,2,0.4,13229,2016
238, Dbl Crop WinWht/Cotton,765,170.1,13229,2016
242, Blueberries,12415,2761.0,13229,2016
1, Corn,635,141.2,13231,2016
2, Cotton,6,1.3,13231,2016
4, Sorghum,693,154.1,13231,2016
5, Soybeans,1093,243.1,13231,2016
6, Sunflowers,3,0.7,13231,2016
24, Winter Wheat,662,147.2,13231,2016
26, Dbl Crop WinWht/Soybeans,34,7.6,13231,2016
27, Rye,5,1.1,13231,2016
28, Oats,14,3.1,13231,2016
29, Millet,692,153.9,13231,2016
37, Other Hay/Non Alfalfa,28481,6334.0,13231,2016
58, Clover/Wildflowers,37,8.2,13231,2016
59, Sod/Grass Seed,15,3.3,13231,2016
61, Fallow/Idle Cropland,3003,667.9,13231,2016
67, Peaches,304,67.6,13231,2016
74, Pecans,84,18.7,13231,2016
111, Open Water,12736,2832.4,13231,2016
121, Developed/Open Space,28877,6422.1,13231,2016
122, Developed/Low Intensity,9068,2016.7,13231,2016
123, Developed/Medium Intensity,1547,344.0,13231,2016
124, Developed/High Intensity,415,92.3,13231,2016
131, Barren,500,111.2,13231,2016
141, Deciduous Forest,207326,46108.2,13231,2016
142, Evergreen Forest,142095,31601.2,13231,2016
143, Mixed Forest,339,75.4,13231,2016
152, Shrubland,30818,6853.8,13231,2016
176, Grass/Pasture,135654,30168.7,13231,2016
190, Woody Wetlands,25809,5739.8,13231,2016
195, Herbaceous Wetlands,51,11.3,13231,2016
225, Dbl Crop WinWht/Corn,4,0.9,13231,2016
240, Dbl Crop Soybeans/Oats,4,0.9,13231,2016
1, Corn,7047,1567.2,13233,2016
2, Cotton,4875,1084.2,13233,2016
4, Sorghum,1,0.2,13233,2016
5, Soybeans,7349,1634.4,13233,2016
6, Sunflowers,508,113.0,13233,2016
24, Winter Wheat,234,52.0,13233,2016
26, Dbl Crop WinWht/Soybeans,139,30.9,13233,2016
29, Millet,55,12.2,13233,2016
36, Alfalfa,8,1.8,13233,2016
37, Other Hay/Non Alfalfa,36595,8138.5,13233,2016
58, Clover/Wildflowers,3,0.7,13233,2016
59, Sod/Grass Seed,50,11.1,13233,2016
61, Fallow/Idle Cropland,42,9.3,13233,2016
111, Open Water,4656,1035.5,13233,2016
121, Developed/Open Space,68994,15343.9,13233,2016
122, Developed/Low Intensity,24111,5362.2,13233,2016
123, Developed/Medium Intensity,5513,1226.1,13233,2016
124, Developed/High Intensity,2571,571.8,13233,2016
131, Barren,1122,249.5,13233,2016
141, Deciduous Forest,316913,70479.8,13233,2016
142, Evergreen Forest,223358,49673.6,13233,2016
143, Mixed Forest,34487,7669.7,13233,2016
152, Shrubland,60509,13456.9,13233,2016
176, Grass/Pasture,98823,21977.7,13233,2016
190, Woody Wetlands,355,79.0,13233,2016
195, Herbaceous Wetlands,69,15.3,13233,2016
225, Dbl Crop WinWht/Corn,1,0.2,13233,2016
240, Dbl Crop Soybeans/Oats,5,1.1,13233,2016
1, Corn,21241,4723.9,13235,2016
2, Cotton,99700,22172.7,13235,2016
4, Sorghum,392,87.2,13235,2016
5, Soybeans,5470,1216.5,13235,2016
6, Sunflowers,180,40.0,13235,2016
10, Peanuts,31152,6928.0,13235,2016
12, Sweet Corn,1,0.2,13235,2016
13, Pop or Orn Corn,9,2.0,13235,2016
24, Winter Wheat,1057,235.1,13235,2016
26, Dbl Crop WinWht/Soybeans,2674,594.7,13235,2016
27, Rye,355,79.0,13235,2016
28, Oats,112,24.9,13235,2016
29, Millet,190,42.3,13235,2016
31, Canola,42,9.3,13235,2016
37, Other Hay/Non Alfalfa,10589,2354.9,13235,2016
42, Dry Beans,1,0.2,13235,2016
47, Misc Vegs & Fruits,2,0.4,13235,2016
48, Watermelons,290,64.5,13235,2016
53, Peas,119,26.5,13235,2016
59, Sod/Grass Seed,2883,641.2,13235,2016
61, Fallow/Idle Cropland,87341,19424.2,13235,2016
67, Peaches,1,0.2,13235,2016
69, Grapes,9,2.0,13235,2016
74, Pecans,12191,2711.2,13235,2016
111, Open Water,5371,1194.5,13235,2016
121, Developed/Open Space,29867,6642.3,13235,2016
122, Developed/Low Intensity,7066,1571.4,13235,2016
123, Developed/Medium Intensity,1460,324.7,13235,2016
124, Developed/High Intensity,489,108.8,13235,2016
131, Barren,30,6.7,13235,2016
141, Deciduous Forest,56987,12673.6,13235,2016
142, Evergreen Forest,152536,33923.2,13235,2016
143, Mixed Forest,11662,2593.6,13235,2016
152, Shrubland,12171,2706.8,13235,2016
176, Grass/Pasture,13409,2982.1,13235,2016
190, Woody Wetlands,143724,31963.4,13235,2016
195, Herbaceous Wetlands,4757,1057.9,13235,2016
205, Triticale,15,3.3,13235,2016
209, Cantaloupes,1,0.2,13235,2016
211, Olives,408,90.7,13235,2016
236, Dbl Crop WinWht/Sorghum,2,0.4,13235,2016
238, Dbl Crop WinWht/Cotton,3395,755.0,13235,2016
240, Dbl Crop Soybeans/Oats,158,35.1,13235,2016
242, Blueberries,19,4.2,13235,2016
1, Corn,2330,518.2,13237,2016
2, Cotton,131,29.1,13237,2016
4, Sorghum,218,48.5,13237,2016
5, Soybeans,978,217.5,13237,2016
6, Sunflowers,12,2.7,13237,2016
10, Peanuts,6,1.3,13237,2016
24, Winter Wheat,1324,294.5,13237,2016
26, Dbl Crop WinWht/Soybeans,78,17.3,13237,2016
27, Rye,120,26.7,13237,2016
29, Millet,11,2.4,13237,2016
31, Canola,2,0.4,13237,2016
36, Alfalfa,260,57.8,13237,2016
37, Other Hay/Non Alfalfa,32310,7185.6,13237,2016
59, Sod/Grass Seed,40,8.9,13237,2016
61, Fallow/Idle Cropland,1124,250.0,13237,2016
67, Peaches,1,0.2,13237,2016
74, Pecans,41,9.1,13237,2016
111, Open Water,54433,12105.6,13237,2016
121, Developed/Open Space,54799,12187.0,13237,2016
122, Developed/Low Intensity,6547,1456.0,13237,2016
123, Developed/Medium Intensity,2707,602.0,13237,2016
124, Developed/High Intensity,986,219.3,13237,2016
131, Barren,2947,655.4,13237,2016
141, Deciduous Forest,399370,88817.8,13237,2016
142, Evergreen Forest,283223,62987.3,13237,2016
143, Mixed Forest,6940,1543.4,13237,2016
152, Shrubland,45884,10204.4,13237,2016
176, Grass/Pasture,125833,27984.6,13237,2016
190, Woody Wetlands,14415,3205.8,13237,2016
195, Herbaceous Wetlands,46,10.2,13237,2016
225, Dbl Crop WinWht/Corn,465,103.4,13237,2016
236, Dbl Crop WinWht/Sorghum,395,87.8,13237,2016
238, Dbl Crop WinWht/Cotton,2,0.4,13237,2016
240, Dbl Crop Soybeans/Oats,2,0.4,13237,2016
1, Corn,199,44.3,13239,2016
2, Cotton,3659,813.7,13239,2016
5, Soybeans,174,38.7,13239,2016
10, Peanuts,3683,819.1,13239,2016
24, Winter Wheat,137,30.5,13239,2016
27, Rye,3,0.7,13239,2016
29, Millet,3,0.7,13239,2016
37, Other Hay/Non Alfalfa,344,76.5,13239,2016
59, Sod/Grass Seed,24,5.3,13239,2016
61, Fallow/Idle Cropland,24766,5507.8,13239,2016
74, Pecans,154,34.2,13239,2016
111, Open Water,26852,5971.7,13239,2016
121, Developed/Open Space,10814,2405.0,13239,2016
122, Developed/Low Intensity,1171,260.4,13239,2016
123, Developed/Medium Intensity,249,55.4,13239,2016
124, Developed/High Intensity,66,14.7,13239,2016
131, Barren,7,1.6,13239,2016
141, Deciduous Forest,106861,23765.3,13239,2016
142, Evergreen Forest,202772,45095.4,13239,2016
143, Mixed Forest,11616,2583.3,13239,2016
152, Shrubland,33408,7429.8,13239,2016
176, Grass/Pasture,10559,2348.3,13239,2016
190, Woody Wetlands,24375,5420.9,13239,2016
195, Herbaceous Wetlands,370,82.3,13239,2016
225, Dbl Crop WinWht/Corn,2,0.4,13239,2016
242, Blueberries,2,0.4,13239,2016
1, Corn,679,151.0,13241,2016
2, Cotton,1,0.2,13241,2016
4, Sorghum,1,0.2,13241,2016
5, Soybeans,471,104.7,13241,2016
6, Sunflowers,9,2.0,13241,2016
12, Sweet Corn,291,64.7,13241,2016
24, Winter Wheat,10,2.2,13241,2016
26, Dbl Crop WinWht/Soybeans,1,0.2,13241,2016
27, Rye,1,0.2,13241,2016
28, Oats,1,0.2,13241,2016
29, Millet,7,1.6,13241,2016
31, Canola,5,1.1,13241,2016
37, Other Hay/Non Alfalfa,433,96.3,13241,2016
47, Misc Vegs & Fruits,4,0.9,13241,2016
54, Tomatoes,571,127.0,13241,2016
59, Sod/Grass Seed,15,3.3,13241,2016
61, Fallow/Idle Cropland,68,15.1,13241,2016
68, Apples,102,22.7,13241,2016
74, Pecans,15,3.3,13241,2016
111, Open Water,16898,3758.0,13241,2016
121, Developed/Open Space,68355,15201.8,13241,2016
122, Developed/Low Intensity,5721,1272.3,13241,2016
123, Developed/Medium Intensity,2950,656.1,13241,2016
124, Developed/High Intensity,688,153.0,13241,2016
131, Barren,1214,270.0,13241,2016
141, Deciduous Forest,818977,182136.1,13241,2016
142, Evergreen Forest,119920,26669.6,13241,2016
143, Mixed Forest,17631,3921.0,13241,2016
152, Shrubland,2740,609.4,13241,2016
176, Grass/Pasture,26042,5791.6,13241,2016
190, Woody Wetlands,108,24.0,13241,2016
195, Herbaceous Wetlands,58,12.9,13241,2016
216, Peppers,147,32.7,13241,2016
225, Dbl Crop WinWht/Corn,12,2.7,13241,2016
236, Dbl Crop WinWht/Sorghum,1,0.2,13241,2016
240, Dbl Crop Soybeans/Oats,1,0.2,13241,2016
243, Cabbage,1211,269.3,13241,2016
1, Corn,44724,9946.4,13243,2016
2, Cotton,59466,13224.9,13243,2016
4, Sorghum,1890,420.3,13243,2016
5, Soybeans,19669,4374.3,13243,2016
10, Peanuts,50059,11132.9,13243,2016
24, Winter Wheat,1577,350.7,13243,2016
26, Dbl Crop WinWht/Soybeans,108,24.0,13243,2016
27, Rye,469,104.3,13243,2016
28, Oats,5,1.1,13243,2016
29, Millet,483,107.4,13243,2016
37, Other Hay/Non Alfalfa,1883,418.8,13243,2016
44, Other Crops,3,0.7,13243,2016
53, Peas,1,0.2,13243,2016
59, Sod/Grass Seed,142,31.6,13243,2016
61, Fallow/Idle Cropland,119112,26489.9,13243,2016
68, Apples,3,0.7,13243,2016
74, Pecans,5214,1159.6,13243,2016
111, Open Water,5500,1223.2,13243,2016
121, Developed/Open Space,29163,6485.7,13243,2016
122, Developed/Low Intensity,3422,761.0,13243,2016
123, Developed/Medium Intensity,738,164.1,13243,2016
124, Developed/High Intensity,263,58.5,13243,2016
131, Barren,216,48.0,13243,2016
141, Deciduous Forest,247826,55115.2,13243,2016
142, Evergreen Forest,455528,101307.0,13243,2016
143, Mixed Forest,13376,2974.8,13243,2016
152, Shrubland,74334,16531.5,13243,2016
176, Grass/Pasture,25804,5738.7,13243,2016
190, Woody Wetlands,76796,17079.0,13243,2016
195, Herbaceous Wetlands,2428,540.0,13243,2016
238, Dbl Crop WinWht/Cotton,9,2.0,13243,2016
240, Dbl Crop Soybeans/Oats,1,0.2,13243,2016
242, Blueberries,4,0.9,13243,2016
1, Corn,2833,630.0,13245,2016
2, Cotton,4525,1006.3,13245,2016
4, Sorghum,58,12.9,13245,2016
5, Soybeans,4484,997.2,13245,2016
6, Sunflowers,1,0.2,13245,2016
10, Peanuts,966,214.8,13245,2016
11, Tobacco,14,3.1,13245,2016
12, Sweet Corn,2,0.4,13245,2016
21, Barley,201,44.7,13245,2016
24, Winter Wheat,34,7.6,13245,2016
26, Dbl Crop WinWht/Soybeans,1940,431.4,13245,2016
27, Rye,221,49.1,13245,2016
28, Oats,176,39.1,13245,2016
29, Millet,202,44.9,13245,2016
31, Canola,7,1.6,13245,2016
37, Other Hay/Non Alfalfa,19235,4277.8,13245,2016
42, Dry Beans,1,0.2,13245,2016
57, Herbs,2,0.4,13245,2016
59, Sod/Grass Seed,177,39.4,13245,2016
61, Fallow/Idle Cropland,9240,2054.9,13245,2016
74, Pecans,1862,414.1,13245,2016
92, Aquaculture,8,1.8,13245,2016
111, Open Water,18983,4221.7,13245,2016
121, Developed/Open Space,112370,24990.5,13245,2016
122, Developed/Low Intensity,110308,24531.9,13245,2016
123, Developed/Medium Intensity,47681,10604.0,13245,2016
124, Developed/High Intensity,23245,5169.6,13245,2016
131, Barren,10858,2414.8,13245,2016
141, Deciduous Forest,124407,27667.5,13245,2016
142, Evergreen Forest,192444,42798.5,13245,2016
143, Mixed Forest,6152,1368.2,13245,2016
152, Shrubland,48859,10866.0,13245,2016
176, Grass/Pasture,66719,14837.9,13245,2016
190, Woody Wetlands,129896,28888.2,13245,2016
195, Herbaceous Wetlands,7095,1577.9,13245,2016
225, Dbl Crop WinWht/Corn,7,1.6,13245,2016
236, Dbl Crop WinWht/Sorghum,7,1.6,13245,2016
238, Dbl Crop WinWht/Cotton,3,0.7,13245,2016
240, Dbl Crop Soybeans/Oats,21,4.7,13245,2016
241, Dbl Crop Corn/Soybeans,1,0.2,13245,2016
242, Blueberries,7,1.6,13245,2016
1, Corn,63,14.0,13247,2016
2, Cotton,23,5.1,13247,2016
5, Soybeans,33,7.3,13247,2016
24, Winter Wheat,23,5.1,13247,2016
26, Dbl Crop WinWht/Soybeans,5,1.1,13247,2016
27, Rye,1,0.2,13247,2016
28, Oats,76,16.9,13247,2016
29, Millet,5,1.1,13247,2016
37, Other Hay/Non Alfalfa,2548,566.7,13247,2016
58, Clover/Wildflowers,2,0.4,13247,2016
59, Sod/Grass Seed,1,0.2,13247,2016
61, Fallow/Idle Cropland,62,13.8,13247,2016
74, Pecans,6,1.3,13247,2016
111, Open Water,7116,1582.6,13247,2016
121, Developed/Open Space,57898,12876.2,13247,2016
122, Developed/Low Intensity,40473,9001.0,13247,2016
123, Developed/Medium Intensity,12278,2730.6,13247,2016
124, Developed/High Intensity,6262,1392.6,13247,2016
131, Barren,1257,279.6,13247,2016
141, Deciduous Forest,113119,25157.1,13247,2016
142, Evergreen Forest,84321,18752.5,13247,2016
143, Mixed Forest,209,46.5,13247,2016
152, Shrubland,5328,1184.9,13247,2016
176, Grass/Pasture,44628,9925.0,13247,2016
190, Woody Wetlands,4932,1096.9,13247,2016
195, Herbaceous Wetlands,35,7.8,13247,2016
225, Dbl Crop WinWht/Corn,2,0.4,13247,2016
1, Corn,3488,775.7,13249,2016
2, Cotton,5421,1205.6,13249,2016
4, Sorghum,256,56.9,13249,2016
5, Soybeans,931,207.0,13249,2016
6, Sunflowers,1,0.2,13249,2016
10, Peanuts,4153,923.6,13249,2016
24, Winter Wheat,430,95.6,13249,2016
26, Dbl Crop WinWht/Soybeans,102,22.7,13249,2016
27, Rye,53,11.8,13249,2016
28, Oats,40,8.9,13249,2016
29, Millet,13,2.9,13249,2016
37, Other Hay/Non Alfalfa,5977,1329.3,13249,2016
53, Peas,2,0.4,13249,2016
58, Clover/Wildflowers,9,2.0,13249,2016
59, Sod/Grass Seed,634,141.0,13249,2016
61, Fallow/Idle Cropland,51715,11501.1,13249,2016
67, Peaches,1025,228.0,13249,2016
69, Grapes,2,0.4,13249,2016
74, Pecans,3988,886.9,13249,2016
111, Open Water,1550,344.7,13249,2016
121, Developed/Open Space,15372,3418.7,13249,2016
122, Developed/Low Intensity,2325,517.1,13249,2016
123, Developed/Medium Intensity,768,170.8,13249,2016
124, Developed/High Intensity,359,79.8,13249,2016
131, Barren,45,10.0,13249,2016
